진료년도,시도,시군구,성별,연령군,환자수
2023,충북,청주청원구,남,30~39세,0
2023,충북,청주청원구,남,40~49세,0
2023,충북,청주청원구,남,50~59세,0
2023,충북,청주청원구,남,60~69세,0
2023,충북,청주청원구,남,70~79세,0
2023,충북,청주청원구,남,80~89세,0
2023,충북,청주청원구,남,90~99세,0
2023,충북,청주청원구,남,100세 이상,0
2023,충북,청주청원구,여,0~9세,0
2023,충북,청주청원구,여,10~19세,0
2023,충북,청주청원구,여,20~29세,0
2023,충북,청주청원구,여,30~39세,0
2023,충북,청주청원구,여,40~49세,0
2023,충북,청주청원구,여,50~59세,0
2023,충북,청주청원구,여,60~69세,0
2023,충북,청주청원구,여,70~79세,0
2023,충북,청주청원구,여,80~89세,0
2023,충북,청주청원구,여,90~99세,0
2023,충북,청주청원구,여,100세 이상,0
2023,충북,청주서원구,남,0~9세,0
2023,충북,청주서원구,남,10~19세,11
2023,충북,청주서원구,남,20~29세,0
2023,충북,청주서원구,남,30~39세,10
2023,충북,청주서원구,남,40~49세,0
2023,충북,청주서원구,남,50~59세,0
2023,충북,청주서원구,남,60~69세,0
2023,충북,청주서원구,남,70~79세,0
2023,충북,청주서원구,남,80~89세,0
2023,충북,청주서원구,남,90~99세,0
2023,충북,청주서원구,남,100세 이상,0
2023,충북,청주서원구,여,0~9세,0
2023,충북,청주서원구,여,10~19세,0
2023,충북,청주서원구,여,20~29세,0
2023,충북,청주서원구,여,30~39세,24
2023,충북,청주서원구,여,40~49세,16
2023,충북,청주서원구,여,50~59세,18
2023,충북,청주서원구,여,60~69세,0
2023,충북,청주서원구,여,70~79세,0
2023,충북,청주서원구,여,80~89세,0
2023,충북,청주서원구,여,90~99세,0
2023,충북,청주서원구,여,100세 이상,0
2023,충북,충주시,남,0~9세,0
2023,충북,충주시,남,10~19세,12
2023,충북,충주시,남,20~29세,0
2023,충북,충주시,남,30~39세,0
2023,충북,충주시,남,40~49세,0
2023,충북,충주시,남,50~59세,0
2023,충북,충주시,남,60~69세,0
2023,충북,충주시,남,70~79세,0
2023,충북,충주시,남,80~89세,0
2023,충북,충주시,남,90~99세,0
2023,충북,충주시,남,100세 이상,0
2023,충북,충주시,여,0~9세,0
2023,충북,충주시,여,10~19세,0
2023,충북,충주시,여,20~29세,12
2023,충북,충주시,여,30~39세,0
2023,충북,충주시,여,40~49세,14
2023,충북,충주시,여,50~59세,14
2023,충북,충주시,여,60~69세,0
2023,충북,충주시,여,70~79세,0
2023,충북,충주시,여,80~89세,0
2023,충북,충주시,여,90~99세,0
2023,충북,충주시,여,100세 이상,0
2023,충북,제천시,남,0~9세,0
2023,충북,제천시,남,10~19세,0
2023,충북,제천시,남,20~29세,0
2023,충북,제천시,남,30~39세,0
2023,충북,제천시,남,40~49세,0
2023,충북,제천시,남,50~59세,0
2023,충북,제천시,남,60~69세,0
2023,충북,제천시,남,70~79세,0
2023,충북,제천시,남,80~89세,0
2023,충북,제천시,남,90~99세,0
2023,충북,제천시,남,100세 이상,0
2023,충북,제천시,여,0~9세,0
2023,충북,제천시,여,10~19세,0
2023,충북,제천시,여,20~29세,0
2023,충북,제천시,여,30~39세,0
2023,충북,제천시,여,40~49세,0
2023,충북,제천시,여,50~59세,0
2023,충북,제천시,여,60~69세,0
2023,충북,제천시,여,70~79세,0
2023,충북,제천시,여,80~89세,0
2023,충북,제천시,여,90~99세,0
2023,충북,제천시,여,100세 이상,0
2023,충남,금산군,남,0~9세,0
2023,충남,금산군,남,10~19세,0
2023,충남,금산군,남,20~29세,0
2023,충남,금산군,남,30~39세,0
2023,충남,금산군,남,40~49세,0
2023,충남,금산군,남,50~59세,0
2023,충남,금산군,남,60~69세,0
2023,충남,금산군,남,70~79세,0
2023,충남,금산군,남,80~89세,0
2023,충남,금산군,남,90~99세,0
2023,충남,금산군,남,100세 이상,0
2023,충남,금산군,여,0~9세,0
2023,충남,금산군,여,10~19세,0
2023,충남,금산군,여,20~29세,0
2023,충남,금산군,여,30~39세,0
2023,충남,금산군,여,40~49세,0
2023,충남,금산군,여,50~59세,0
2023,충남,금산군,여,60~69세,0
2023,충남,금산군,여,70~79세,0
2023,충남,금산군,여,80~89세,0
2023,충남,금산군,여,90~99세,0
2023,충남,금산군,여,100세 이상,0
2023,충남,부여군,남,0~9세,0
2023,충남,부여군,남,10~19세,0
2023,충남,부여군,남,20~29세,0
2023,충남,부여군,남,30~39세,0
2023,충남,부여군,남,40~49세,0
2023,충남,부여군,남,50~59세,0
2023,충남,부여군,남,60~69세,0
2023,충남,부여군,남,70~79세,0
2023,충남,부여군,남,80~89세,0
2023,충남,부여군,남,90~99세,0
2023,충남,부여군,남,100세 이상,0
2023,충남,부여군,여,0~9세,0
2023,충남,부여군,여,10~19세,0
2023,충남,부여군,여,20~29세,0
2023,충남,부여군,여,30~39세,10
2023,충남,부여군,여,40~49세,18
2023,충남,부여군,여,50~59세,0
2023,충남,부여군,여,60~69세,0
2023,충남,부여군,여,70~79세,0
2023,충남,부여군,여,80~89세,0
2023,충남,부여군,여,90~99세,0
2023,충남,부여군,여,100세 이상,0
2023,충남,서천군,남,0~9세,0
2023,충남,서천군,남,10~19세,0
2023,충남,서천군,남,20~29세,0
2023,충남,서천군,남,30~39세,0
2023,충남,서천군,남,40~49세,0
2023,충남,서천군,남,50~59세,0
2023,충남,서천군,남,60~69세,0
2023,충남,서천군,남,70~79세,0
2023,충남,서천군,남,80~89세,0
2023,충남,서천군,남,90~99세,0
2023,충남,서천군,남,100세 이상,0
2023,충남,서천군,여,0~9세,0
2023,충남,서천군,여,10~19세,0
2023,충남,서천군,여,20~29세,0
2023,충남,서천군,여,30~39세,0
2023,충남,서천군,여,40~49세,0
2023,충남,서천군,여,50~59세,0
2023,충남,서천군,여,60~69세,0
2023,충남,서천군,여,70~79세,0
2023,충남,서천군,여,80~89세,0
2023,충남,서천군,여,90~99세,0
2023,충남,서천군,여,100세 이상,0
2023,충남,예산군,남,0~9세,0
2023,충남,예산군,남,10~19세,0
2023,충남,예산군,남,20~29세,0
2023,충남,예산군,남,30~39세,0
2023,충남,예산군,남,40~49세,0
2023,충남,예산군,남,50~59세,0
2023,충남,예산군,남,60~69세,0
2023,충남,예산군,남,70~79세,0
2023,충남,예산군,남,80~89세,0
2023,충남,예산군,남,90~99세,0
2023,충남,예산군,남,100세 이상,0
2023,충남,예산군,여,0~9세,0
2023,충남,예산군,여,10~19세,0
2023,충남,예산군,여,20~29세,0
2023,충남,예산군,여,30~39세,0
2023,충남,예산군,여,40~49세,16
2023,충남,예산군,여,50~59세,17
2023,충남,예산군,여,60~69세,0
2023,충남,예산군,여,70~79세,0
2023,충남,예산군,여,80~89세,0
2023,충남,예산군,여,90~99세,0
2023,충남,예산군,여,100세 이상,0
2023,충남,청양군,남,0~9세,0
2023,충남,청양군,남,10~19세,0
2023,충남,청양군,남,20~29세,0
2023,충남,청양군,남,30~39세,0
2023,충남,청양군,남,40~49세,0
2023,충남,청양군,남,50~59세,0
2023,충남,청양군,남,60~69세,0
2023,충남,청양군,남,70~79세,0
2023,충남,청양군,남,80~89세,0
2023,충남,청양군,남,90~99세,0
2023,충남,청양군,남,100세 이상,0
2023,충남,청양군,여,0~9세,0
2023,충남,청양군,여,10~19세,0
2023,충남,청양군,여,20~29세,0
2023,충남,청양군,여,30~39세,0
2023,충남,청양군,여,40~49세,0
2023,충남,청양군,여,50~59세,0
2023,충남,청양군,여,60~69세,0
2023,충남,청양군,여,70~79세,0
2023,충남,청양군,여,80~89세,0
2023,충남,청양군,여,90~99세,0
2023,충남,청양군,여,100세 이상,0
2023,충남,홍성군,남,0~9세,0
2023,충남,홍성군,남,10~19세,0
2023,충남,홍성군,남,20~29세,0
2023,충남,홍성군,남,30~39세,0
2023,충남,홍성군,남,40~49세,0
2023,충남,홍성군,남,50~59세,0
2023,충남,홍성군,남,60~69세,0
2023,충남,홍성군,남,70~79세,0
2023,충남,홍성군,남,80~89세,0
2023,충남,홍성군,남,90~99세,0
2023,충남,홍성군,남,100세 이상,0
2023,충남,홍성군,여,0~9세,0
2023,충남,홍성군,여,10~19세,0
2023,충남,홍성군,여,20~29세,0
2023,충남,홍성군,여,30~39세,0
2023,충남,홍성군,여,40~49세,0
2023,충남,홍성군,여,50~59세,0
2023,충남,홍성군,여,60~69세,0
2023,충남,홍성군,여,70~79세,0
2023,충남,홍성군,여,80~89세,0
2023,충남,홍성군,여,90~99세,0
2023,충남,홍성군,여,100세 이상,0
2023,충남,태안군,남,0~9세,0
2023,충남,태안군,남,10~19세,0
2023,충남,태안군,남,20~29세,0
2023,충남,태안군,남,30~39세,0
2023,충남,태안군,남,40~49세,0
2023,충남,태안군,남,50~59세,0
2023,충남,태안군,남,60~69세,0
2023,충남,태안군,남,70~79세,0
2023,충남,태안군,남,80~89세,0
2023,충남,태안군,남,90~99세,0
2023,충남,태안군,남,100세 이상,0
2023,충남,태안군,여,0~9세,0
2023,충남,태안군,여,10~19세,0
2023,충남,태안군,여,20~29세,0
2023,충남,태안군,여,30~39세,0
2023,충남,태안군,여,40~49세,17
2023,충남,태안군,여,50~59세,0
2023,충남,태안군,여,60~69세,0
2023,충남,태안군,여,70~79세,0
2023,충남,태안군,여,80~89세,0
2023,충남,태안군,여,90~99세,0
2023,충남,태안군,여,100세 이상,0
2023,충남,천안서북구,남,0~9세,0
2023,충남,천안서북구,남,10~19세,0
2023,충남,천안서북구,남,20~29세,0
2023,충남,천안서북구,남,30~39세,0
2023,충남,천안서북구,남,40~49세,0
2023,충남,천안서북구,남,50~59세,0
2023,충남,천안서북구,남,60~69세,0
2023,충남,천안서북구,남,70~79세,0
2023,충남,천안서북구,남,80~89세,0
2023,충남,천안서북구,남,90~99세,0
2023,충남,천안서북구,남,100세 이상,0
2023,충남,천안서북구,여,0~9세,0
2023,충남,천안서북구,여,10~19세,0
2023,충남,천안서북구,여,20~29세,17
2023,충남,천안서북구,여,30~39세,26
2023,충남,천안서북구,여,40~49세,49
2023,충남,천안서북구,여,50~59세,17
2023,충남,천안서북구,여,60~69세,0
2023,충남,천안서북구,여,70~79세,0
2023,충남,천안서북구,여,80~89세,0
2023,충남,천안서북구,여,90~99세,0
2023,충남,천안서북구,여,100세 이상,0
2023,충남,천안동남구,남,0~9세,10
2023,충남,천안동남구,남,10~19세,28
2023,충남,천안동남구,남,20~29세,17
2023,충남,천안동남구,남,30~39세,23
2023,충남,천안동남구,남,40~49세,19
2023,충남,천안동남구,남,50~59세,10
2023,충남,천안동남구,남,60~69세,0
2023,충남,천안동남구,남,70~79세,0
2023,충남,천안동남구,남,80~89세,0
2023,충남,천안동남구,남,90~99세,0
2023,충남,천안동남구,남,100세 이상,0
2023,충남,천안동남구,여,0~9세,0
2023,충남,천안동남구,여,10~19세,13
2023,충남,천안동남구,여,20~29세,0
2023,충남,천안동남구,여,30~39세,24
2023,충남,천안동남구,여,40~49세,28
2023,충남,천안동남구,여,50~59세,17
2023,충남,천안동남구,여,60~69세,12
2023,충남,천안동남구,여,70~79세,0
2023,충남,천안동남구,여,80~89세,0
2023,충남,천안동남구,여,90~99세,0
2023,충남,천안동남구,여,100세 이상,0
2023,충남,공주시,남,0~9세,0
2023,충남,공주시,남,10~19세,0
2023,충남,공주시,남,20~29세,0
2023,충남,공주시,남,30~39세,0
2023,충남,공주시,남,40~49세,0
2023,충남,공주시,남,50~59세,0
2023,충남,공주시,남,60~69세,0
2023,충남,공주시,남,70~79세,0
2023,충남,공주시,남,80~89세,0
2023,충남,공주시,남,90~99세,0
2023,충남,공주시,남,100세 이상,0
2023,충남,공주시,여,0~9세,0
2023,충남,공주시,여,10~19세,0
2023,충남,공주시,여,20~29세,0
2023,충남,공주시,여,30~39세,0
2023,충남,공주시,여,40~49세,0
2023,충남,공주시,여,50~59세,0
2023,충남,공주시,여,60~69세,0
2023,충남,공주시,여,70~79세,0
2023,충남,공주시,여,80~89세,0
2023,충남,공주시,여,90~99세,0
2023,충남,공주시,여,100세 이상,0
2023,충남,보령시,남,0~9세,0
2023,충남,보령시,남,10~19세,0
2023,충남,보령시,남,20~29세,0
2023,충남,보령시,남,30~39세,0
2023,충남,보령시,남,40~49세,0
2023,충남,보령시,남,50~59세,0
2023,충남,보령시,남,60~69세,0
2023,충남,보령시,남,70~79세,0
2023,충남,보령시,남,80~89세,0
2023,충남,보령시,남,90~99세,0
2023,충남,보령시,남,100세 이상,0
2023,충남,보령시,여,0~9세,0
2023,충남,보령시,여,10~19세,0
2023,충남,보령시,여,20~29세,10
2023,충남,보령시,여,30~39세,25
2023,충남,보령시,여,40~49세,44
2023,충남,보령시,여,50~59세,27
2023,충남,보령시,여,60~69세,0
2023,충남,보령시,여,70~79세,0
2023,충남,보령시,여,80~89세,0
2023,충남,보령시,여,90~99세,0
2023,충남,보령시,여,100세 이상,0
2023,충남,아산시,남,0~9세,0
2023,충남,아산시,남,10~19세,0
2023,충남,아산시,남,20~29세,0
2023,충남,아산시,남,30~39세,17
2023,충남,아산시,남,40~49세,0
2023,충남,아산시,남,50~59세,0
2023,충남,아산시,남,60~69세,0
2023,충남,아산시,남,70~79세,0
2023,충남,아산시,남,80~89세,0
2023,충남,아산시,남,90~99세,0
2023,충남,아산시,남,100세 이상,0
2023,충남,아산시,여,0~9세,0
2023,충남,아산시,여,10~19세,0
2023,충남,아산시,여,20~29세,0
2023,충남,아산시,여,30~39세,25
2023,충남,아산시,여,40~49세,24
2023,충남,아산시,여,50~59세,0
2023,충남,아산시,여,60~69세,0
2023,충남,아산시,여,70~79세,0
2023,충남,아산시,여,80~89세,0
2023,충남,아산시,여,90~99세,0
2023,충남,아산시,여,100세 이상,0
2023,충남,서산시,남,0~9세,0
2023,충남,서산시,남,10~19세,0
2023,충남,서산시,남,20~29세,0
2023,충남,서산시,남,30~39세,0
2023,충남,서산시,남,40~49세,0
2023,충남,서산시,남,50~59세,0
2023,충남,서산시,남,60~69세,0
2023,충남,서산시,남,70~79세,0
2023,충남,서산시,남,80~89세,0
2023,충남,서산시,남,90~99세,0
2023,충남,서산시,남,100세 이상,0
2023,충남,서산시,여,0~9세,0
2023,충남,서산시,여,10~19세,0
2023,충남,서산시,여,20~29세,0
2023,충남,서산시,여,30~39세,12
2023,충남,서산시,여,40~49세,10
2023,충남,서산시,여,50~59세,10
2023,충남,서산시,여,60~69세,0
2023,충남,서산시,여,70~79세,0
2023,충남,서산시,여,80~89세,0
2023,충남,서산시,여,90~99세,0
2023,충남,서산시,여,100세 이상,0
2023,충남,논산시,남,0~9세,0
2023,충남,논산시,남,10~19세,0
2023,충남,논산시,남,20~29세,0
2023,충남,논산시,남,30~39세,0
2023,충남,논산시,남,40~49세,0
2023,충남,논산시,남,50~59세,0
2023,충남,논산시,남,60~69세,0
2023,충남,논산시,남,70~79세,0
2023,충남,논산시,남,80~89세,0
2023,충남,논산시,남,90~99세,0
2023,충남,논산시,남,100세 이상,0
2023,충남,논산시,여,0~9세,0
2023,충남,논산시,여,10~19세,0
2023,충남,논산시,여,20~29세,0
2023,충남,논산시,여,30~39세,0
2023,충남,논산시,여,40~49세,10
2023,충남,논산시,여,50~59세,0
2023,충남,논산시,여,60~69세,0
2023,충남,논산시,여,70~79세,0
2023,충남,논산시,여,80~89세,0
2023,충남,논산시,여,90~99세,0
2023,충남,논산시,여,100세 이상,0
2023,충남,계룡시,남,0~9세,0
2023,충남,계룡시,남,10~19세,0
2023,충남,계룡시,남,20~29세,0
2023,충남,계룡시,남,30~39세,0
2023,충남,계룡시,남,40~49세,0
2023,충남,계룡시,남,50~59세,0
2023,충남,계룡시,남,60~69세,0
2023,충남,계룡시,남,70~79세,0
2023,충남,계룡시,남,80~89세,0
2023,충남,계룡시,남,90~99세,0
2023,충남,계룡시,남,100세 이상,0
2023,충남,계룡시,여,0~9세,0
2023,충남,계룡시,여,10~19세,0
2023,충남,계룡시,여,20~29세,0
2023,충남,계룡시,여,30~39세,0
2023,충남,계룡시,여,40~49세,0
2023,충남,계룡시,여,50~59세,0
2023,충남,계룡시,여,60~69세,0
2023,충남,계룡시,여,70~79세,0
2023,충남,계룡시,여,80~89세,0
2023,충남,계룡시,여,90~99세,0
2023,충남,계룡시,여,100세 이상,0
2023,충남,당진시,남,0~9세,0
2023,충남,당진시,남,10~19세,0
2023,충남,당진시,남,20~29세,0
2023,충남,당진시,남,30~39세,0
2023,충남,당진시,남,40~49세,0
2023,충남,당진시,남,50~59세,0
2023,충남,당진시,남,60~69세,0
2023,충남,당진시,남,70~79세,0
2023,충남,당진시,남,80~89세,0
2023,충남,당진시,남,90~99세,0
2023,충남,당진시,남,100세 이상,0
2023,충남,당진시,여,0~9세,0
2023,충남,당진시,여,10~19세,0
2023,충남,당진시,여,20~29세,0
2023,충남,당진시,여,30~39세,0
2023,충남,당진시,여,40~49세,0
2023,충남,당진시,여,50~59세,0
2023,충남,당진시,여,60~69세,0
2023,충남,당진시,여,70~79세,0
2023,충남,당진시,여,80~89세,0
2023,충남,당진시,여,90~99세,0
2023,충남,당진시,여,100세 이상,0
2023,전북,고창군,남,0~9세,0
